,resfindernewid_1,resfindernewid_10,resfindernewid_100,resfindernewid_101,resfindernewid_102,resfindernewid_103,resfindernewid_104,resfindernewid_105,resfindernewid_106,resfindernewid_107,resfindernewid_108,resfindernewid_109,resfindernewid_11,resfindernewid_110,resfindernewid_111,resfindernewid_112,resfindernewid_113,resfindernewid_114,resfindernewid_115,resfindernewid_116,resfindernewid_117,resfindernewid_118,resfindernewid_119,resfindernewid_12,resfindernewid_120,resfindernewid_121,resfindernewid_13,resfindernewid_14,resfindernewid_15,resfindernewid_16,resfindernewid_17,resfindernewid_18,resfindernewid_19,resfindernewid_2,resfindernewid_20,resfindernewid_21,resfindernewid_22,resfindernewid_23,resfindernewid_24,resfindernewid_25,resfindernewid_26,resfindernewid_27,resfindernewid_28,resfindernewid_29,resfindernewid_3,resfindernewid_30,resfindernewid_31,resfindernewid_32,resfindernewid_33,resfindernewid_34,resfindernewid_35,resfindernewid_36,resfindernewid_37,resfindernewid_38,resfindernewid_39,resfindernewid_4,resfindernewid_40,resfindernewid_41,resfindernewid_42,resfindernewid_43,resfindernewid_44,resfindernewid_45,resfindernewid_46,resfindernewid_47,resfindernewid_48,resfindernewid_49,resfindernewid_5,resfindernewid_50,resfindernewid_51,resfindernewid_52,resfindernewid_53,resfindernewid_54,resfindernewid_55,resfindernewid_56,resfindernewid_57,resfindernewid_58,resfindernewid_59,resfindernewid_6,resfindernewid_60,resfindernewid_61,resfindernewid_62,resfindernewid_63,resfindernewid_64,resfindernewid_65,resfindernewid_66,resfindernewid_67,resfindernewid_68,resfindernewid_69,resfindernewid_7,resfindernewid_70,resfindernewid_71,resfindernewid_72,resfindernewid_73,resfindernewid_74,resfindernewid_75,resfindernewid_76,resfindernewid_77,resfindernewid_78,resfindernewid_79,resfindernewid_8,resfindernewid_80,resfindernewid_81,resfindernewid_82,resfindernewid_83,resfindernewid_84,resfindernewid_85,resfindernewid_86,resfindernewid_87,resfindernewid_88,resfindernewid_89,resfindernewid_9,resfindernewid_90,resfindernewid_91,resfindernewid_92,resfindernewid_93,resfindernewid_94,resfindernewid_95,resfindernewid_96,resfindernewid_97,resfindernewid_98,resfindernewid_99
resfindernewid_35,0.0,0.5341463414634147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809001097694841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01615508885298869,0.007205764611689352,0.0,0.1637372802960222,0.42954545454545456,0.40245261984392416,0.5156626506024097,0.08729472774416594,0.5454545454545454,0.1637372802960222,0.0,0.15731370745170192,0.026101141924959218,0.04398340248962656,0.7594405594405594,0.39933259176863184,0.4150731158605174,0.5248484848484849,0.4118967452300786,0.39005524861878454,0.47134502923976607,0.0,0.1637372802960222,0.5492610837438424,0.08729472774416594,0.024429967426710098,0.6795727636849133,1.0,0.08635578583765112,0.33121693121693124,0.050960735171261484,0.04746044962531224,0.0,0.9473684210526315,0.5193236714975845,0.12926391382405744,0.5029868578255675,0.04398340248962656,0.04052936311000827,0.08635578583765112,0.15307057745187902,0.03199343724364233,0.08635578583765112,0.0,0.04920767306088407,0.14990859232175502,0.5588599752168525,0.4166666666666667,0.7242798353909465,0.5090036014405762,0.6917900403768507,0.1468978102189781,0.15321100917431194,0.635890767230169,0.0,0.5685785536159601,0.15731370745170192,0.15307057745187902,0.5029868578255675,0.1172291296625222,0.6487549148099607,0.01779935275080906,0.152014652014652,0.7185792349726776,0.49228944246737844,0.0,0.155188246097337,0.08635578583765112,0.155188246097337,0.14363636363636365,0.5530864197530864,0.027777777777777776,0.37336244541484714,0.14052583862194015,0.14363636363636365,0.01862348178137652,0.0,0.14052583862194015,0.14990859232175502,0.13949275362318841,0.04311774461028192,0.3497854077253219,0.3793859649122807,0.8022922636103151,0.3854625550660793,0.5138387484957883,0.49406175771971494,0.44100801832760594,0.15731370745170192,0.15731370745170192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_36,0.0,0.0779777206512425,0.0015923566878980893,0.0015923566878980893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08729472774416594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056255247691015954,0.011254019292604502,0.0,0.0457190357439734,0.09106678230702515,0.09106678230702515,0.09868995633187773,0.7447988904299584,0.09868995633187773,0.056255247691015954,0.0,0.04833333333333333,0.06339814032121724,0.05981465880370682,0.09965034965034965,0.056255247691015954,0.07246376811594203,0.1073943661971831,0.08729472774416594,0.09012131715771231,0.07246376811594203,0.0,0.0457190357439734,0.0779777206512425,0.7869318181818182,0.04658901830282862,0.0967741935483871,0.08635578583765112,1.0,0.07982832618025751,0.09773123909249563,0.10350877192982456,0.0,0.08635578583765112,0.07429547395388557,0.026938775510204082,0.09581881533101046,0.10350877192982456,0.06160337552742616,0.5883838383838383,0.04746044962531224,0.06881903143585387,0.7768361581920904,0.0,0.03966942148760331,0.04746044962531224,0.07705479452054795,0.09106678230702515,0.09973753280839895,0.09877622377622378,0.08643042350907519,0.0475,0.0475,0.08448275862068966,0.0,0.09296264118158123,0.04833333333333333,0.04225352112676056,0.0779777206512425,0.016976556184316895,0.08261617900172118,0.050960735171261484,0.04746044962531224,0.09965034965034965,0.08168529664660361,0.0,0.03368940016433854,0.7768361581920904,0.04833333333333333,0.05536912751677853,0.07890222984562607,0.06519898391193904,0.08075601374570447,0.04225352112676056,0.05536912751677853,0.06339814032121724,0.0,0.05008347245409015,0.04225352112676056,0.03453947368421053,0.10837004405286343,0.06160337552742616,0.08354866494401378,0.09965034965034965,0.09012131715771231,0.09773123909249563,0.1073943661971831,0.09012131715771231,0.0457190357439734,0.0457190357439734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015923566878980893
resfindernewid_37,0.0,0.35268817204301073,0.0007955449482895784,0.0007955449482895784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6885906040268457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010441767068273093,0.007205764611689352,0.0,0.22612085769980506,0.8126801152737753,0.8581979320531757,0.4230769230769231,0.07982832618025751,0.45098039215686275,0.17680074836295603,0.0,0.20961538461538462,0.03114754098360656,0.038810900082576386,0.37037037037037035,0.40401785714285715,0.5784190715181933,0.4696261682242991,0.6885906040268457,0.8126801152737753,0.47134502923976607,0.0,0.2249269717624148,0.3644251626898048,0.07982832618025751,0.01862348178137652,0.39622641509433965,0.33121693121693124,0.07982832618025751,1.0,0.058922558922558925,0.0625,0.0,0.35560344827586204,0.38393839383938394,0.14676390154968094,0.44100801832760594,0.058922558922558925,0.03539094650205761,0.06881903143585387,0.2049808429118774,0.026938775510204082,0.07982832618025751,0.0,0.03368940016433854,0.20382775119617225,0.5156626506024097,0.5530864197530864,0.3951165371809101,0.39666666666666667,0.40919282511210764,0.20402298850574713,0.20865384615384616,0.3382978723404255,0.0,0.32142857142857145,0.20961538461538462,0.18567389255419417,0.3468950749464668,0.09581881533101046,0.38852097130242824,0.0202757502027575,0.1992373689227836,0.37037037037037035,0.45601851851851855,0.0,0.1935483870967742,0.07982832618025751,0.20961538461538462,0.16697588126159554,0.42630385487528344,0.019448946515397084,0.792022792022792,0.1924170616113744,0.1801125703564728,0.021103896103896104,0.0,0.1801125703564728,0.20961538461538462,0.16266173752310537,0.050960735171261484,0.48,0.6684350132625995,0.38393839383938394,0.7594405594405594,0.4230769230769231,0.4662004662004662,0.6148908857509627,0.21781219748305905,0.2249269717624148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007955449482895784
resfindernewid_38,0.0,0.038810900082576386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06881903143585387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966942148760331,0.019448946515397084,0.0,0.04920767306088407,0.06881903143585387,0.06881903143585387,0.04746044962531224,0.1044776119402985,0.04746044962531224,0.05008347245409015,0.00315955766192733,0.04833333333333333,0.058922558922558925,0.05803195962994113,0.052719665271966525,0.04311774461028192,0.050960735171261484,0.054484492875104776,0.07705479452054795,0.06881903143585387,0.05008347245409015,0.00315955766192733,0.04833333333333333,0.04225352112676056,0.1044776119402985,0.03539094650205761,0.04658901830282862,0.050960735171261484,0.09773123909249563,0.058922558922558925,1.0,0.8391812865497076,0.00315955766192733,0.050960735171261484,0.052719665271966525,0.01615508885298869,0.03966942148760331,0.8860569715142429,0.056255247691015954,0.08075601374570447,0.041390728476821195,0.05981465880370682,0.10254163014899212,0.00315955766192733,0.04398340248962656,0.03709810387469085,0.04920767306088407,0.05536912751677853,0.052763819095477386,0.0475,0.052763819095477386,0.03884297520661157,0.03970223325062035,0.03966942148760331,0.00315955766192733,0.04920767306088407,0.04833333333333333,0.03453947368421053,0.037953795379537955,0.011254019292604502,0.052719665271966525,0.03709810387469085,0.05981465880370682,0.052719665271966525,0.04658901830282862,0.00315955766192733,0.04920767306088407,0.10157618213660245,0.04833333333333333,0.044850498338870434,0.038810900082576386,0.04746044962531224,0.06339814032121724,0.04833333333333333,0.04833333333333333,0.051839464882943144,0.00315955766192733,0.04658901830282862,0.0457190357439734,0.04833333333333333,0.8100719424460432,0.07155025553662692,0.07155025553662692,0.052719665271966525,0.07246376811594203,0.04746044962531224,0.054484492875104776,0.06070826306913996,0.044850498338870434,0.04833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_39,0.0,0.038810900082576386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966942148760331,0.019448946515397084,0.0,0.04920767306088407,0.07246376811594203,0.07246376811594203,0.04746044962531224,0.1172291296625222,0.04746044962531224,0.05008347245409015,0.00315955766192733,0.04833333333333333,0.056255247691015954,0.05536912751677853,0.052719665271966525,0.04311774461028192,0.050960735171261484,0.054484492875104776,0.08075601374570447,0.07246376811594203,0.05360134003350084,0.00315955766192733,0.04833333333333333,0.0457190357439734,0.1172291296625222,0.03539094650205761,0.04658901830282862,0.04746044962531224,0.10350877192982456,0.0625,0.8391812865497076,1.0,0.00315955766192733,0.04746044962531224,0.056255247691015954,0.01615508885298869,0.03966942148760331,0.85,0.05360134003350084,0.09296264118158123,0.041390728476821195,0.05981465880370682,0.11524822695035461,0.00315955766192733,0.04398340248962656,0.03709810387469085,0.05008347245409015,0.05536912751677853,0.052763819095477386,0.0475,0.055415617128463476,0.03884297520661157,0.03970223325062035,0.03966942148760331,0.00315955766192733,0.04920767306088407,0.04833333333333333,0.03453947368421053,0.037953795379537955,0.011254019292604502,0.052719665271966525,0.03709810387469085,0.05981465880370682,0.052719665271966525,0.04658901830282862,0.00315955766192733,0.04920767306088407,0.11426040744021258,0.04833333333333333,0.044850498338870434,0.038810900082576386,0.04746044962531224,0.06700593723494487,0.04833333333333333,0.04833333333333333,0.051839464882943144,0.00315955766192733,0.04658901830282862,0.0457190357439734,0.04833333333333333,0.7423822714681441,0.07521367521367521,0.06791171477079797,0.052719665271966525,0.06881903143585387,0.04746044962531224,0.054484492875104776,0.06429780033840947,0.044850498338870434,0.04833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_4,0.28714859437751006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23150816522574447,0.0,0.0023677979479084454,0.0023677979479084454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8081805359661495,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.0,0.00315955766192733,0.00315955766192733,1.0,0.0,0.0,0.0,0.0,0.00315955766192733,0.0023677979479084454,0.0,0.0,0.0023677979479084454,0.0,0.8081805359661495,0.0023677979479084454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499356499356499,0.0,0.0,0.0,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.6868421052631579,0.0,0.0,0.0,0.0,0.0,0.0023677979479084454,0.0,0.0,0.0,0.0023677979479084454,0.6372924648786717,0.0,0.0,0.0,0.00315955766192733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_40,0.0,0.5666251556662516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407158836689038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01615508885298869,0.007205764611689352,0.0,0.18233082706766918,0.45770567786790267,0.42954545454545456,0.5193236714975845,0.08729472774416594,0.5492610837438424,0.18233082706766918,0.0,0.17570093457943925,0.026101141924959218,0.04398340248962656,0.8022922636103151,0.42630385487528344,0.4426605504587156,0.556930693069307,0.43935926773455375,0.4166666666666667,0.5011933174224343,0.0,0.18233082706766918,0.5823899371069182,0.08729472774416594,0.024429967426710098,0.7185792349726776,0.9473684210526315,0.08635578583765112,0.35560344827586204,0.050960735171261484,0.04746044962531224,0.0,1.0,0.5511713933415536,0.13333333333333333,0.5065868263473053,0.04398340248962656,0.04052936311000827,0.08635578583765112,0.1713221601489758,0.03199343724364233,0.08635578583765112,0.0,0.04920767306088407,0.1680594243268338,0.5924050632911393,0.4443168771526981,0.7654494382022472,0.5126353790613718,0.731404958677686,0.164967562557924,0.17148182665424044,0.6728723404255319,0.0,0.6025477707006369,0.17570093457943925,0.1713221601489758,0.5341463414634147,0.11822222222222223,0.6863270777479893,0.026101141924959218,0.1702325581395349,0.7594405594405594,0.5230024213075061,0.0,0.17350746268656717,0.08635578583765112,0.17350746268656717,0.1615881809787627,0.5863808322824716,0.027777777777777776,0.39933259176863184,0.15837937384898712,0.1615881809787627,0.01862348178137652,0.0,0.15837937384898712,0.1680594243268338,0.15731370745170192,0.04311774461028192,0.3497854077253219,0.40558659217877097,0.8472834067547724,0.4118967452300786,0.517490952955368,0.5248484848484849,0.4696261682242991,0.17570093457943925,0.17570093457943925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_41,0.0,0.5029868578255675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40558659217877097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026938775510204082,0.007205764611689352,0.0,0.2049808429118774,0.490521327014218,0.4610917537746806,0.5473554735547356,0.07246376811594203,0.5804020100502513,0.1713221601489758,0.0,0.1890359168241966,0.026101141924959218,0.036243822075782535,0.5102040816326531,0.6401564537157758,0.5454545454545454,0.5378973105134475,0.4328018223234624,0.4328018223234624,0.739972337482711,0.0,0.2049808429118774,0.5248484848484849,0.07246376811594203,0.01615508885298869,0.6232258064516129,0.5193236714975845,0.07429547395388557,0.38393839383938394,0.052719665271966525,0.056255247691015954,0.0,0.5511713933415536,1.0,0.14467697907188354,0.5607940446650124,0.052719665271966525,0.03284072249589491,0.06610169491525424,0.1890359168241966,0.024429967426710098,0.07155025553662692,0.0,0.03368940016433854,0.18567389255419417,0.45770567786790267,0.45433526011560693,0.5108173076923077,0.5199516324062878,0.6737683089214381,0.18584905660377357,0.1892147587511826,0.45433526011560693,0.0,0.536019536019536,0.1890359168241966,0.1702325581395349,0.4958382877526754,0.11822222222222223,0.6066411238825032,0.03709810387469085,0.18455743879472694,0.5065868263473053,0.7594405594405594,0.0,0.18679245283018867,0.07155025553662692,0.18679245283018867,0.16051660516605165,0.5047846889952153,0.019448946515397084,0.4150731158605174,0.1713221601489758,0.16051660516605165,0.01862348178137652,0.0,0.15731370745170192,0.1812206572769953,0.15625,0.04833333333333333,0.35268817204301073,0.3915929203539823,0.5230024213075061,0.39933259176863184,0.5492610837438424,0.5341463414634147,0.48699763593380613,0.1980952380952381,0.1980952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_42,0.0,0.14467697907188354,0.003189792663476874,0.003189792663476874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14571948998178508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010441767068273093,0.005595523581135092,0.0,0.05536912751677853,0.1713221601489758,0.1648148148148148,0.1724137931034483,0.02526487367563162,0.1746031746031746,0.06070826306913996,0.0,0.05536912751677853,0.019448946515397084,0.024429967426710098,0.152014652014652,0.13129496402877697,0.152014652014652,0.14885844748858448,0.12926391382405744,0.16266173752310537,0.16266173752310537,0.0,0.05536912751677853,0.14467697907188354,0.02526487367563162,0.01779935275080906,0.152014652014652,0.12926391382405744,0.026938775510204082,0.14676390154968094,0.01615508885298869,0.01615508885298869,0.0,0.13333333333333333,0.14467697907188354,1.0,0.1746031746031746,0.01615508885298869,0.023596419853539462,0.02526487367563162,0.05536912751677853,0.019448946515397084,0.02526487367563162,0.0,0.01862348178137652,0.054484492875104776,0.15307057745187902,0.1637372802960222,0.1510989010989011,0.17257462686567165,0.1595940959409594,0.05453020134228188,0.055415617128463476,0.13640469738030714,0.0,0.14156079854809436,0.05536912751677853,0.05536912751677853,0.14467697907188354,0.4834905660377358,0.14571948998178508,0.0136986301369863,0.051839464882943144,0.13846153846153847,0.1478102189781022,0.0,0.05536912751677853,0.02526487367563162,0.05536912751677853,0.05008347245409015,0.1801125703564728,0.01862348178137652,0.14885844748858448,0.054484492875104776,0.03709810387469085,0.0136986301369863,0.0,0.03709810387469085,0.051839464882943144,0.036243822075782535,0.01615508885298869,0.14052583862194015,0.14571948998178508,0.14676390154968094,0.16266173752310537,0.1746031746031746,0.14885844748858448,0.18344308560677328,0.05536912751677853,0.05536912751677853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003189792663476874
resfindernewid_43,0.0,0.4443168771526981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47306791569086654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01533494753833737,0.007205764611689352,0.0,0.21545893719806763,0.556930693069307,0.5248484848484849,0.85,0.09486510008703221,0.8974358974358975,0.15731370745170192,0.0,0.1901608325449385,0.03453947368421053,0.044850498338870434,0.5248484848484849,0.4887573964497041,0.48699763593380613,0.5784190715181933,0.4377142857142857,0.49406175771971494,0.5627329192546584,0.0,0.20613614573346117,0.4246885617214043,0.09486510008703221,0.02526487367563162,0.5725,0.5029868578255675,0.09581881533101046,0.44100801832760594,0.03966942148760331,0.03966942148760331,0.0,0.5065868263473053,0.5607940446650124,0.1746031746031746,1.0,0.03966942148760331,0.041390728476821195,0.08917748917748917,0.1901608325449385,0.03284072249589491,0.09391304347826086,0.0,0.03966942148760331,0.1890359168241966,0.5029868578255675,0.49406175771971494,0.5017921146953405,0.7754237288135594,0.5791457286432161,0.18584905660377357,0.1903409090909091,0.4887573964497041,0.0,0.4443168771526981,0.1901608325449385,0.1713221601489758,0.4377142857142857,0.14676390154968094,0.536019536019536,0.01533494753833737,0.17570093457943925,0.49406175771971494,0.6190476190476191,0.0,0.20267686424474188,0.09391304347826086,0.1901608325449385,0.1702325581395349,0.5903919089759798,0.028618152085036794,0.46449359720605354,0.1724137931034483,0.1615881809787627,0.026938775510204082,0.0,0.15837937384898712,0.18233082706766918,0.15731370745170192,0.0457190357439734,0.39933259176863184,0.46449359720605354,0.5397796817625459,0.46449359720605354,0.85,0.574468085106383,0.5530864197530864,0.1992373689227836,0.1992373689227836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_44,0.0,0.03539094650205761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06881903143585387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036243822075782535,0.019448946515397084,0.0,0.0457190357439734,0.06881903143585387,0.06881903143585387,0.04746044962531224,0.11032656663724624,0.04746044962531224,0.04658901830282862,0.00315955766192733,0.044850498338870434,0.056255247691015954,0.05536912751677853,0.04920767306088407,0.03966942148760331,0.04746044962531224,0.050960735171261484,0.07705479452054795,0.06881903143585387,0.05008347245409015,0.00315955766192733,0.044850498338870434,0.04225352112676056,0.11032656663724624,0.03539094650205761,0.04311774461028192,0.04398340248962656,0.10350877192982456,0.058922558922558925,0.8860569715142429,0.85,0.00315955766192733,0.04398340248962656,0.052719665271966525,0.01615508885298869,0.03966942148760331,1.0,0.05360134003350084,0.08635578583765112,0.037953795379537955,0.05981465880370682,0.10837004405286343,0.00315955766192733,0.04052936311000827,0.03368940016433854,0.04658901830282862,0.051839464882943144,0.049248747913188645,0.0475,0.05188284518828452,0.03542009884678748,0.036273701566364384,0.036243822075782535,0.00315955766192733,0.0457190357439734,0.044850498338870434,0.03114754098360656,0.03453947368421053,0.011254019292604502,0.04920767306088407,0.036243822075782535,0.056255247691015954,0.04920767306088407,0.04311774461028192,0.00315955766192733,0.0457190357439734,0.1073943661971831,0.044850498338870434,0.041390728476821195,0.03539094650205761,0.04746044962531224,0.06339814032121724,0.044850498338870434,0.044850498338870434,0.051839464882943144,0.00315955766192733,0.04311774461028192,0.04225352112676056,0.044850498338870434,0.7256515775034293,0.07155025553662692,0.06429780033840947,0.04920767306088407,0.06519898391193904,0.04746044962531224,0.050960735171261484,0.06070826306913996,0.041390728476821195,0.044850498338870434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_45,0.0,0.019448946515397084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03709810387469085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22017458777885549,0.008821170809943865,0.0,0.03966942148760331,0.04225352112676056,0.04225352112676056,0.04225352112676056,0.056255247691015954,0.04225352112676056,0.026938775510204082,0.0023677979479084454,0.03453947368421053,0.7209302325581395,0.8179190751445087,0.04052936311000827,0.030303030303030304,0.03114754098360656,0.04658901830282862,0.04746044962531224,0.04225352112676056,0.03114754098360656,0.0023677979479084454,0.03966942148760331,0.019448946515397084,0.056255247691015954,0.1901608325449385,0.03284072249589491,0.04052936311000827,0.06160337552742616,0.03539094650205761,0.056255247691015954,0.05360134003350084,0.0023677979479084454,0.04052936311000827,0.03284072249589491,0.023596419853539462,0.041390728476821195,0.05360134003350084,1.0,0.04225352112676056,0.028618152085036794,0.4852420306965762,0.05803195962994113,0.0023677979479084454,0.17790262172284643,0.029459901800327332,0.03966942148760331,0.041390728476821195,0.033717105263157895,0.043153526970954356,0.033717105263157895,0.030327868852459017,0.030327868852459017,0.04746044962531224,0.0023677979479084454,0.026101141924959218,0.03453947368421053,0.022764227642276424,0.019448946515397084,0.023596419853539462,0.03199343724364233,0.22017458777885549,0.03966942148760331,0.04052936311000827,0.03368940016433854,0.0023677979479084454,0.037953795379537955,0.05803195962994113,0.03453947368421053,0.028618152085036794,0.026938775510204082,0.23212536728697356,0.03539094650205761,0.028618152085036794,0.028618152085036794,0.4279228149829739,0.0023677979479084454,0.023596419853539462,0.028618152085036794,0.022764227642276424,0.05360134003350084,0.038810900082576386,0.03709810387469085,0.04052936311000827,0.04225352112676056,0.04225352112676056,0.04658901830282862,0.038810900082576386,0.03539094650205761,0.03539094650205761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resfindernewid_46,0.0,0.07613344739093242,0.0015923566878980893,0.0015923566878980893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07613344739093242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021103896103896104,0.011254019292604502,0.0,0.03966942148760331,0.07890222984562607,0.07890222984562607,0.0920138888888889,0.6295336787564767,0.0920138888888889,0.06160337552742616,0.0,0.04920767306088407,0.052719665271966525,0.04746044962531224,0.09773123909249563,0.04833333333333333,0.06339814032121724,0.09868995633187773,0.07521367521367521,0.07890222984562607,0.06339814032121724,0.0,0.03966942148760331,0.07613344739093242,0.6574440052700923,0.024429967426710098,0.09486510008703221,0.08635578583765112,0.5883838383838383,0.06881903143585387,0.08075601374570447,0.09296264118158123,0.0,0.08635578583765112,0.06610169491525424,0.02526487367563162,0.08917748917748917,0.08635578583765112,0.04225352112676056,1.0,0.04833333333333333,0.044850498338870434,0.7162346521145976,0.0,0.037953795379537955,0.04833333333333333,0.07063829787234042,0.07705479452054795,0.0959023539668701,0.09209383145091225,0.08362068965517241,0.04837364470391994,0.04837364470391994,0.08168529664660361,0.0,0.09012131715771231,0.04920767306088407,0.04833333333333333,0.07613344739093242,0.016976556184316895,0.08075601374570447,0.021103896103896104,0.04746044962531224,0.09581881533101046,0.07429547395388557,0.0,0.03453947368421053,0.7185792349726776,0.04920767306088407,0.056255247691015954,0.08075601374570447,0.041390728476821195,0.07063829787234042,0.04658901830282862,0.056255247691015954,0.03709810387469085,0.0,0.054484492875104776,0.04398340248962656,0.038810900082576386,0.09773123909249563,0.050960735171261484,0.07246376811594203,0.09581881533101046,0.07890222984562607,0.09106678230702515,0.09868995633187773,0.07890222984562607,0.03966942148760331,0.03966942148760331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015923566878980893
resfindernewid_47,0.0,0.1713221601489758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2237354085603113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023596419853539462,0.0007955449482895784,0.0,0.6840696117804551,0.2443125618199802,0.2237354085603113,0.1713221601489758,0.08354866494401378,0.1901608325449385,0.6818181818181818,0.0,0.8974358974358975,0.023596419853539462,0.03539094650205761,0.17790262172284643,0.16589434661723818,0.20038167938931298,0.2189922480620155,0.1890359168241966,0.2237354085603113,0.18567389255419417,0.0,0.7138964577656676,0.1713221601489758,0.08354866494401378,0.023596419853539462,0.1812206572769953,0.15307057745187902,0.04746044962531224,0.2049808429118774,0.041390728476821195,0.041390728476821195,0.0,0.1713221601489758,0.1890359168241966,0.05536912751677853,0.1901608325449385,0.037953795379537955,0.028618152085036794,0.04833333333333333,1.0,0.029459901800327332,0.06519898391193904,0.0,0.029459901800327332,0.8364963503649635,0.17350746268656717,0.2554890219560878,0.1671309192200557,0.15533088235294118,0.17257462686567165,0.8034433285509326,0.8959276018099548,0.15625,0.0,0.16051660516605165,0.8974358974358975,0.8832335329341318,0.16697588126159554,0.04833333333333333,0.1680594243268338,0.03368940016433854,0.6530880420499343,0.1637372802960222,0.18233082706766918,0.0,0.8152958152958153,0.058922558922558925,0.8974358974358975,0.7423822714681441,0.17350746268656717,0.027777777777777776,0.21545893719806763,0.8048780487804879,0.8126801152737753,0.023596419853539462,0.0,0.8022922636103151,0.8974358974358975,0.7619047619047619,0.036243822075782535,0.16051660516605165,0.2237354085603113,0.15944700460829492,0.2072936660268714,0.18791312559017942,0.21663442940038685,0.2504970178926441,0.6618229854689565,0.6977058029689609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
